lat,lon
51.410398800000003,26.166456000000000
51.410398800000003,26.171886000000001
51.410946199999998,26.222728000000000
51.412914199999996,26.180090999999997
51.412914199999996,26.185520999999998
51.412914199999996,26.190950999999998
51.413733000000001,26.161026000000000
51.413733000000001,26.166456000000000
51.413733000000001,26.171886000000001
51.417067199999998,26.166456000000000
51.417343800000005,26.172749999999997
51.417343800000005,26.178179999999998
51.417343800000005,26.183609999999998
51.419798800000002,26.165711999999999
51.419798800000002,26.171142000000000
51.419798800000002,26.176572000000000
51.420678000000002,26.172749999999997
51.420678000000002,26.178179999999998
51.420678000000002,26.183609999999998
51.421352800000001,26.171355999999999
51.421352800000001,26.176786000000000
51.421352800000001,26.182216000000000
51.423133000000000,26.165711999999999
51.423133000000000,26.171142000000000
51.423133000000000,26.176572000000000
51.423169800000004,26.176621999999998
51.424012200000000,26.172749999999997
51.424686999999999,26.171355999999999
51.424686999999999,26.176786000000000
51.426504000000001,26.182051999999999
51.426504000000001,26.187481999999999
51.426972800000001,26.178646999999998
51.426972800000001,26.189506999999999
51.429838199999999,26.187481999999999
51.430306999999999,26.184076999999998
51.430306999999999,26.189506999999999
51.433641199999997,26.184076999999998
51.433641199999997,26.189506999999999
51.437012000000003,26.198280000000000
51.437232999999999,26.198251000000003
51.439054800000001,26.181992000000001
51.439054800000001,26.187422000000002
51.442388999999999,26.181992000000001
51.442388999999999,26.187422000000002
51.443352000000004,26.206026000000001
51.446021999999999,26.159690999999999
51.461102799999999,26.316646000000002
51.461102799999999,26.322076000000003
51.464436999999997,26.311216000000002
51.464436999999997,26.316646000000002
51.464436999999997,26.322076000000003
51.467771199999994,26.311216000000002
51.467771199999994,26.316646000000002
51.467771199999994,26.322076000000003
51.490772800000002,26.356697000000000
51.490772800000002,26.362127000000001
51.490772800000002,26.367557000000001
51.494107000000000,26.356697000000000
51.494107000000000,26.362127000000001
51.494107000000000,26.367557000000001
51.497441199999997,26.356697000000000
51.497441199999997,26.362127000000001
51.497441199999997,26.367557000000001
51.518500000000003,26.901641999999999
51.522268800000006,26.467992999999996
51.522268800000006,26.473422999999997
51.522268800000006,26.478852999999997
51.525603000000004,26.467992999999996
51.525603000000004,26.473422999999997
51.525603000000004,26.478852999999997
51.528937200000001,26.467992999999996
51.528937200000001,26.473422999999997
51.528937200000001,26.478852999999997
51.529103800000001,26.460949999999997
51.529103800000001,26.466379999999997
51.529103800000001,26.471809999999998
51.532437999999999,26.460949999999997
51.532437999999999,26.466379999999997
51.532437999999999,26.471809999999998
51.535772199999997,26.460949999999997
51.535772199999997,26.466379999999997
51.535772199999997,26.471809999999998
51.538860800000002,26.378610999999996
51.538860800000002,26.384040999999996
51.538860800000002,26.389470999999997
51.542195000000000,26.378610999999996
51.542195000000000,26.384040999999996
51.542195000000000,26.389470999999997
51.542636800000004,26.391790000000000
51.542636800000004,26.397220000000001
51.542636800000004,26.402650000000001
51.545529199999997,26.384040999999996
51.545529199999997,26.389470999999997
51.545971000000002,26.391790000000000
51.545971000000002,26.397220000000001
51.545971000000002,26.402650000000001
51.549305199999999,26.397220000000001
51.549305199999999,26.402650000000001
51.555934000000001,26.511103000000002
51.555951000000000,26.511065999999996
51.557673800000003,26.503100000000000
51.557673800000003,26.508530000000000
51.557673800000003,26.513960000000001
51.557786800000002,26.508299999999998
51.557786800000002,26.513729999999999
51.559268199999998,26.505673000000002
51.559268199999998,26.511103000000002
51.559268199999998,26.516533000000003
51.559285199999998,26.505635999999996
51.559285199999998,26.511065999999996
51.559285199999998,26.516495999999997
51.560326799999999,26.495391000000001
51.561008000000001,26.513960000000001
51.561121000000000,26.508299999999998
51.561227800000005,26.518559000000000
51.561227800000005,26.523989000000000
51.561543800000003,26.506967999999997
51.561543800000003,26.512397999999997
51.561543800000003,26.517827999999998
51.563660999999996,26.495391000000001
51.563660999999996,26.500821000000002
51.564046800000000,26.511423999999998
51.564046800000000,26.516853999999999
51.564046800000000,26.522283999999999
51.564342199999999,26.503100000000000
51.564455199999998,26.502869999999998
51.564455199999998,26.513729999999999
51.564562000000002,26.523989000000000
51.564826799999999,26.499616000000003
51.564826799999999,26.505046000000004
51.564878000000000,26.506967999999997
51.564878000000000,26.512397999999997
51.564878000000000,26.517827999999998
51.565127799999999,26.510759000000000
51.565127799999999,26.516189000000001
51.565127799999999,26.521619000000001
51.565731800000002,26.494273999999997
51.566091800000002,26.501915000000000
51.566091800000002,26.512775000000001
51.566995199999994,26.500821000000002
51.566995199999994,26.506251000000002
51.567380999999997,26.516853999999999
51.567896200000000,26.518559000000000
51.567896200000000,26.529419000000001
51.568160999999996,26.499616000000003
51.568160999999996,26.505046000000004
51.568160999999996,26.510476000000004
51.568212199999998,26.506967999999997
51.568212199999998,26.512397999999997
51.568212199999998,26.517827999999998
51.568461999999997,26.510759000000000
51.568461999999997,26.516189000000001
51.568461999999997,26.521619000000001
51.569065999999999,26.499703999999998
51.569065999999999,26.505133999999998
51.569426000000000,26.507345000000001
51.569426000000000,26.512775000000001
51.569816800000005,26.505310999999995
51.569816800000005,26.510740999999996
51.569816800000005,26.516170999999996
51.570636999999998,27.118708000000002
51.570636999999998,27.124138000000002
51.570636999999998,27.129568000000003
51.570715199999995,26.511423999999998
51.570715199999995,26.516853999999999
51.570715199999995,26.522283999999999
51.570903800000004,26.509881999999998
51.570903800000004,26.520741999999998
51.571495199999994,26.499616000000003
51.571796199999994,26.516189000000001
51.571796199999994,26.521619000000001
51.572400199999997,26.494273999999997
51.572400199999997,26.499703999999998
51.572760199999998,26.501915000000000
51.573010800000006,27.130295000000000
51.573151000000003,26.510740999999996
51.573151000000003,26.516170999999996
51.573971199999995,27.124138000000002
51.574104800000001,26.494833000000000
51.574104800000001,26.500263000000000
51.574104800000001,26.505693000000001
51.574238000000001,26.515311999999998
51.574238000000001,26.520741999999998
51.574242800000007,26.499129000000003
51.574242800000007,26.504559000000004
51.574800799999998,26.489403000000003
51.574800799999998,26.494833000000003
51.576345000000003,27.124865000000000
51.576345000000003,27.130295000000000
51.576345000000003,27.135725000000001
51.576485200000000,26.505310999999995
51.576485200000000,26.510740999999996
51.576485200000000,26.516170999999996
51.577438999999998,26.494833000000000
51.577438999999998,26.500263000000000
51.577438999999998,26.505693000000001
51.577572199999999,26.509881999999998
51.577572199999999,26.515311999999998
51.577572199999999,26.520741999999998
51.577577000000005,26.499129000000003
51.577577000000005,26.504559000000004
51.577577000000005,26.509989000000004
51.578006799999997,27.137734999999999
51.578134999999996,26.489403000000003
51.578134999999996,26.494833000000003
51.579052799999999,27.104334999999999
51.579679200000001,27.130295000000000
51.580773199999996,26.494833000000000
51.580773199999996,26.500263000000000
51.580773199999996,26.505693000000001
51.580911200000003,26.499129000000003
51.580911200000003,26.504559000000004
51.580911200000003,26.509989000000004
51.581340999999995,27.132304999999999
51.581340999999995,27.137734999999999
51.581340999999995,27.143165000000000
51.581469199999994,26.494833000000003
51.582386999999997,27.098904999999998
51.582386999999997,27.104334999999999
51.582386999999997,27.109764999999999
51.582922800000006,26.503014000000000
51.582922800000006,26.508444000000001
51.583047800000003,26.502580999999999
51.583047800000003,26.508011000000000
51.583127800000000,26.532727999999999
51.584675199999992,27.137734999999999
51.585077800000001,26.518943999999998
51.585077800000001,26.524373999999998
51.585179800000006,26.521058000000000
51.585179800000006,26.526488000000001
51.585179800000006,26.531918000000001
51.585395800000001,26.496614000000001
51.585395800000001,26.502044000000001
51.585395800000001,26.507474000000002
51.585533800000000,27.153431000000001
51.585721199999995,27.104334999999999
51.585923800000003,26.525091999999997
51.586257000000003,26.503014000000000
51.586257000000003,26.508444000000001
51.586382000000000,26.497150999999999
51.586382000000000,26.502580999999999
51.586382000000000,26.508011000000000
51.586461999999997,26.527297999999998
51.586461999999997,26.532727999999999
51.586914000000000,26.523954000000003
51.586914000000000,26.529384000000004
51.588015800000001,26.497698000000003
51.588015800000001,26.503128000000004
51.588015800000001,26.508558000000004
51.588411999999998,26.518943999999998
51.588411999999998,26.524373999999998
51.588411999999998,26.529803999999999
51.588514000000004,26.521058000000000
51.588514000000004,26.526488000000001
51.588514000000004,26.531918000000001
51.588712000000001,26.524698999999998
51.588712000000001,26.530128999999999
51.588729999999998,26.496614000000001
51.588729999999998,26.502044000000001
51.588729999999998,26.507474000000002
51.588867999999998,27.153431000000001
51.588867999999998,27.158861000000002
51.589181799999999,26.498213000000000
51.589181799999999,26.503643000000000
51.589181799999999,26.509073000000001
51.589258000000001,26.525091999999997
51.589258000000001,26.530521999999998
51.589518800000008,26.525215000000003
51.589518800000008,26.530645000000003
51.589591200000001,26.497584000000000
51.589591200000001,26.503014000000000
51.589591200000001,26.508444000000001
51.589716199999998,26.497150999999999
51.589716199999998,26.502580999999999
51.589716199999998,26.508011000000000
51.589796199999995,26.527297999999998
51.590135800000006,26.498817999999996
51.590135800000006,26.504247999999997
51.590135800000006,26.509677999999997
51.590248199999998,26.523954000000003
51.591349999999998,26.497698000000003
51.591349999999998,26.503128000000004
51.591349999999998,26.508558000000004
51.591746199999996,26.524373999999998
51.591848200000001,26.526488000000001
51.592046199999999,26.524698999999998
51.592064199999996,26.502044000000001
51.592064199999996,26.507474000000002
51.592202199999996,27.153431000000001
51.592515999999996,26.498213000000000
51.592515999999996,26.503643000000000
51.592515999999996,26.509073000000001
51.592592199999999,26.525091999999997
51.592853000000005,26.525215000000003
51.593470000000003,26.498817999999996
51.593470000000003,26.504247999999997
51.593470000000003,26.509677999999997
51.593704800000005,26.536535999999998
51.593704800000005,26.541965999999999
51.593759800000001,26.536672000000003
51.593759800000001,26.542102000000003
51.594684199999996,26.503128000000004
51.595036000000000,26.530535999999998
51.595036000000000,26.535965999999998
51.595036000000000,26.541395999999999
51.595496999999995,26.534309000000000
51.595496999999995,26.539739000000001
51.595496999999995,26.545169000000001
51.595850199999994,26.503643000000000
51.596804200000001,26.498817999999996
51.596804200000001,26.504247999999997
51.597039000000002,26.541965999999999
51.597039000000002,26.547395999999999
51.597093999999998,26.542102000000003
51.598058800000004,26.549709000000000
51.598693800000007,26.559171999999997
51.598831199999992,26.545169000000001
51.599385999999996,26.516501999999999
51.599385999999996,26.521932000000000
51.601350799999999,27.162096999999996
51.601393000000002,26.555139000000000
51.601393000000002,26.560569000000001
51.602028000000004,26.553741999999996
51.602028000000004,26.559171999999997
51.602430800000008,26.554631999999998
51.602430800000008,26.560061999999999
51.602720199999993,26.521932000000000
51.602720199999993,26.527362000000000
51.602891000000000,27.278085999999998
51.604684999999996,27.156666999999995
51.604684999999996,27.162096999999996
51.604684999999996,27.167526999999996
51.604727199999999,26.549709000000000
51.604727199999999,26.555139000000000
51.604727199999999,26.560569000000001
51.605362200000002,26.553741999999996
51.605362200000002,26.559171999999997
51.605362200000002,26.564601999999997
51.605765000000005,26.554631999999998
51.605765000000005,26.560061999999999
51.605765000000005,26.565491999999999
51.606225199999997,27.283515999999999
51.606238800000000,26.550611999999997
51.606238800000000,26.556041999999998
51.606238800000000,26.561471999999998
51.606806800000001,26.559971000000001
51.606806800000001,26.565401000000001
51.606806800000001,26.570831000000002
51.607322800000006,26.561353999999998
51.607322800000006,26.566783999999998
51.607516800000006,26.555855999999999
51.607516800000006,26.561285999999999
51.607516800000006,26.566716000000000
51.608683800000001,26.523417999999996
51.608683800000001,26.528847999999996
51.608683800000001,26.534277999999997
51.609099200000003,26.560061999999999
51.609099200000003,26.565491999999999
51.609198800000001,26.557235000000002
51.609198800000001,26.562665000000003
51.609198800000001,26.568095000000003
51.609572999999997,26.550611999999997
51.609572999999997,26.556041999999998
51.609572999999997,26.561471999999998
51.610140999999999,26.559971000000001
51.610140999999999,26.565401000000001
51.610657000000003,26.555923999999997
51.610657000000003,26.561353999999998
51.610657000000003,26.566783999999998
51.610851000000004,26.555855999999999
51.610851000000004,26.561285999999999
51.610851000000004,26.566716000000000
51.612017999999999,26.523417999999996
51.612017999999999,26.528847999999996
51.612017999999999,26.534277999999997
51.612088800000002,27.171229999999998
51.612532999999999,26.557235000000002
51.612532999999999,26.562665000000003
51.612532999999999,26.568095000000003
51.612907199999995,26.550611999999997
51.612907199999995,26.556041999999998
51.612907199999995,26.561471999999998
51.613475199999996,26.559971000000001
51.613475199999996,26.565401000000001
51.613475199999996,26.570831000000002
51.613991200000001,26.555923999999997
51.613991200000001,26.561353999999998
51.613991200000001,26.566783999999998
51.615107000000002,27.157410000000002
51.615107000000002,27.162840000000003
51.615107000000002,27.168270000000003
51.615352199999997,26.528847999999996
51.615352199999997,26.534277999999997
51.615423000000000,27.165799999999997
51.615423000000000,27.171229999999998
51.615867199999997,26.562665000000003
51.615867199999997,26.568095000000003
51.616426799999999,27.097579999999997
51.619760999999997,27.092149999999997
51.619760999999997,27.097579999999997
51.619760999999997,27.103009999999998
51.620703999999996,26.518722999999998
51.621254800000003,27.210390000000004
51.622633800000003,27.193665000000003
51.622776800000004,27.183028999999998
51.623095199999995,27.097579999999997
51.624589000000000,27.204960000000003
51.624589000000000,27.210390000000004
51.624589000000000,27.215820000000004
51.625759800000004,27.217214000000002
51.625968000000000,27.188235000000002
51.625968000000000,27.193665000000003
51.625968000000000,27.199095000000003
51.626111000000002,27.177598999999997
51.626111000000002,27.183028999999998
51.626111000000002,27.188458999999998
51.626272999999998,27.176673000000001
51.626272999999998,27.182103000000001
51.626272999999998,27.187533000000002
51.627923199999998,27.210390000000004
51.628874800000006,26.552461999999998
51.628874800000006,26.557891999999999
51.628874800000006,26.563321999999999
51.629094000000002,27.211784000000002
51.629094000000002,27.217214000000002
51.629445199999999,27.183028999999998
51.629607199999995,27.182103000000001
51.631101800000003,26.540548000000001
51.631101800000003,26.545978000000002
51.631101800000003,26.551408000000002
51.631426199999993,27.142513000000001
51.632209000000003,26.552461999999998
51.632209000000003,26.557891999999999
51.632209000000003,26.563321999999999
51.633792000000000,27.124734000000004
51.633792000000000,27.130164000000004
51.634104800000003,27.200583000000002
51.634436000000001,26.540548000000001
51.634436000000001,26.545978000000002
51.634436000000001,26.551408000000002
51.634506000000002,27.110017999999997
51.634672999999999,27.102378999999999
51.634672999999999,27.107809000000000
51.635543200000001,26.557891999999999
51.635543200000001,26.563321999999999
51.635684800000000,27.130821999999998
51.636340799999999,26.556009000000003
51.636340799999999,26.561439000000004
51.637126199999997,27.124734000000004
51.637439000000001,27.200583000000002
51.637439000000001,27.206013000000002
51.637770199999999,26.540548000000001
51.637770199999999,26.545978000000002
51.637770199999999,26.551408000000002
51.637840199999999,27.115447999999997
51.639018999999998,27.125391999999998
51.639018999999998,27.130821999999998
51.639674999999997,26.550579000000003
51.639674999999997,26.556009000000003
51.639674999999997,26.561439000000004
51.639780000000002,27.089817000000000
51.641459800000000,26.554029000000003
51.641459800000000,26.559459000000004
51.641459800000000,26.564889000000004
51.642353199999995,27.130821999999998
51.643009199999995,26.550579000000003
51.643009199999995,26.556009000000003
51.643009199999995,26.561439000000004
51.644514800000003,26.555233000000001
51.644514800000003,26.560663000000002
51.644514800000003,26.566093000000002
51.644793999999997,26.554029000000003
51.644793999999997,26.559459000000004
51.644793999999997,26.564889000000004
51.647849000000001,26.560663000000002
51.648128199999995,26.559459000000004
51.650207800000004,27.124290999999996
51.653542000000002,27.124290999999996
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
51.515509500000533,26.282260000000178
51.528846300000524,26.466880000000195
51.572190900000493,27.123910000000254
51.292118100000692,26.895850000000234
51.635540700000448,27.134770000000255
51.528846300000524,26.499460000000198
51.503992200000020,27.037030000000247
51.425486100000597,26.966440000000240
51.485501700000555,26.461450000000195
51.462162300000571,26.314840000000181
51.475499100000562,26.868700000000231
51.463981800000049,26.320270000000182
51.348799500000652,26.901280000000234
51.335462700000662,26.119360000000164
51.435488700000590,26.200810000000171
51.578859300000488,26.494030000000198
51.625538100000455,27.205360000000262
51.530665800000001,26.477740000000196
51.518843700000531,26.461450000000195
51.598864500000474,26.515750000000200
51.575525100000490,26.494030000000198
51.575525100000490,26.515750000000200
51.628872300000452,26.564620000000204
51.535514700000519,26.461450000000195
51.288783900000695,26.895850000000234
51.625538100000455,27.178210000000259
51.533999999999999,26.450590000000194
51.442157100000586,26.211670000000172
51.632206500000450,26.542900000000202
51.455493900000576,26.977300000000241
51.495504300000547,26.418010000000191
51.628872300000452,27.140200000000256
51.375473100000633,26.184520000000170
51.488835900000552,26.358280000000185
51.475499100000562,26.217100000000173
51.528846300000524,26.428870000000192
51.442157100000586,26.206240000000172
51.480652800000037,26.466880000000195
51.465496500000569,26.309410000000181
51.477318600000039,26.211670000000172
51.578859300000488,27.129340000000255
51.652211700000436,27.178210000000259
51.532180500000521,26.466880000000195
51.485501700000555,26.477740000000196
51.625538100000455,27.189070000000260
51.642209100000443,26.559190000000203
51.568856700000495,24.865030000000051
51.588861900000481,27.623470000000300
51.628872300000452,26.575480000000205
51.480652800000037,26.868700000000231
51.507326400000018,26.461450000000195
51.462162300000571,26.977300000000241
51.528846300000524,26.483170000000197
51.675551100000419,26.580910000000205
51.305454900000683,25.000780000000063
51.538848900000517,26.488600000000197
51.522177900000528,26.483170000000197
51.528846300000524,26.434300000000192
51.502172700000543,27.037030000000247
51.592196100000479,26.526610000000201
51.592196100000479,26.504890000000199
51.382141500000628,26.950150000000239
51.395478300000619,26.955580000000239
51.462162300000571,26.808970000000226
51.482167500000557,29.018980000000425
51.515509500000533,26.456020000000194
51.625538100000455,28.247920000000356
51.625538100000455,27.118480000000254
51.392144100000621,26.162800000000168
51.533999999999999,26.504890000000199
51.527331600000004,26.483170000000197
51.295452300000690,27.145630000000256
51.497323800000025,26.428870000000192
51.632206500000450,26.575480000000205
51.498838500000545,26.358280000000185
51.635540700000448,26.542900000000202
51.477318600000039,26.206240000000172
51.632206500000450,26.570050000000204
51.562188300000500,26.515750000000200
51.493989600000027,26.352850000000185
51.477318600000039,26.868700000000231
51.585527700000483,26.537470000000202
51.672216900000421,26.570050000000204
51.498838500000545,26.352850000000185
51.405480900000612,26.217100000000173
51.527331600000004,26.466880000000195
51.282115500000700,25.619800000000119
51.483987000000035,26.580910000000205
51.618869700000459,27.210790000000262
51.510660600000016,26.363710000000186
51.382141500000628,26.906710000000235
51.490655400000030,26.358280000000185
51.622203900000457,27.107620000000253
51.595530300000476,26.537470000000202
51.355467900000647,28.942960000000419
51.408815100000609,26.217100000000173
51.513994800000013,26.282260000000178
51.535514700000519,26.456020000000194
51.532180500000521,26.456020000000194
51.520663200000008,26.374570000000187
51.533999999999999,26.466880000000195
51.520663200000008,26.504890000000199
51.492170100000550,26.369140000000186
51.467316000000046,26.320270000000182
51.725564100000383,26.352850000000185
51.487321200000032,26.477740000000196
51.493989600000027,26.119360000000164
51.675551100000419,26.559190000000203
51.608867100000467,26.553760000000203
51.480652800000037,26.825260000000227
51.538848900000517,26.483170000000197
51.523997400000006,26.380000000000187
51.497323800000025,26.461450000000195
51.688887900000410,25.999900000000153
51.530665800000001,26.515750000000200
51.523997400000006,26.483170000000197
51.473984400000042,26.211670000000172
51.522177900000528,26.466880000000195
51.520663200000008,26.380000000000187
51.528846300000524,26.504890000000199
51.582193500000486,26.537470000000202
51.533999999999999,26.461450000000195
51.402146700000614,26.961010000000240
51.328794300000666,26.895850000000234
51.467316000000046,26.808970000000226
51.520663200000008,26.385430000000188
51.575525100000490,26.488600000000197
51.668882700000424,26.564620000000204
51.325460100000669,26.890420000000233
51.517329000000011,26.385430000000188
51.523997400000006,26.461450000000195
51.523997400000006,26.466880000000195
51.438822900000588,26.966440000000240
51.412149300000607,26.200810000000171
51.500658000000023,27.031600000000246
51.530665800000001,26.472310000000196
51.520663200000008,26.499460000000198
51.493989600000027,26.428870000000192
51.485501700000555,26.874130000000232
51.352133700000650,26.906710000000235
51.517329000000011,26.390860000000188
51.492170100000550,26.358280000000185
51.460647600000051,26.961010000000240
51.335462700000662,26.884990000000233
51.325460100000669,26.895850000000234
51.535514700000519,26.472310000000196
51.628872300000452,26.570050000000204
51.668882700000424,26.559190000000203
51.638874900000445,26.570050000000204
51.527331600000004,26.477740000000196
51.463981800000049,26.314840000000181
51.302120700000685,26.206240000000172
51.675551100000419,26.586340000000206
51.460647600000051,26.841550000000229
51.575525100000490,27.134770000000255
51.578859300000488,26.515750000000200
51.372138900000635,26.173660000000169
51.483987000000035,26.097640000000162
51.512175300000536,26.461450000000195
51.572190900000493,26.504890000000199
51.473984400000042,26.217100000000173
51.527331600000004,26.374570000000187
51.533999999999999,26.374570000000187
51.528846300000524,26.488600000000197
51.500658000000023,26.352850000000185
51.472164900000564,26.211670000000172
51.618869700000459,26.933860000000237
51.520663200000008,26.472310000000196
51.508841100000538,26.461450000000195
51.533999999999999,26.483170000000197
51.585527700000483,26.521180000000200
51.588861900000481,26.499460000000198
51.533999999999999,26.380000000000187
51.648877500000438,26.559190000000203
51.520663200000008,26.466880000000195
51.412149300000607,26.233390000000174
51.523997400000006,26.499460000000198
51.508841100000538,26.450590000000194
51.472164900000564,26.217100000000173
51.517329000000011,26.456020000000194
51.493989600000027,25.782700000000133
51.522177900000528,26.499460000000198
51.678885300000417,26.684080000000215
51.460647600000051,26.977300000000241
51.342131100000657,26.884990000000233
51.532180500000521,26.483170000000197
51.605532900000469,27.161920000000258
51.605532900000469,26.559190000000203
51.285449700000697,25.614370000000118
51.490655400000030,26.499460000000198
51.525512100000526,26.477740000000196
51.482167500000557,26.868700000000231
51.488835900000552,26.472310000000196
51.638874900000445,26.548330000000202
51.495504300000547,26.358280000000185
51.487321200000032,26.836120000000228
51.292118100000692,26.890420000000233
51.482167500000557,26.580910000000205
51.348799500000652,26.146510000000166
51.527331600000004,26.494030000000198
51.438822900000588,26.195380000000171
51.352133700000650,26.293120000000179
51.493989600000027,26.358280000000185
51.523997400000006,26.385430000000188
51.442157100000586,26.184520000000170
51.528846300000524,26.510320000000199
51.530665800000001,26.488600000000197
51.578859300000488,26.510320000000199
51.635540700000448,26.575480000000205
51.528846300000524,26.477740000000196
51.533999999999999,26.477740000000196
51.612201300000464,26.564620000000204
51.635540700000448,26.548330000000202
51.530665800000001,26.466880000000195
51.575525100000490,26.499460000000198
51.533999999999999,26.472310000000196
51.527331600000004,26.380000000000187
51.523997400000006,26.369140000000186
51.490655400000030,26.461450000000195
51.523997400000006,26.456020000000194
51.510660600000016,26.369140000000186
51.527331600000004,26.504890000000199
51.500658000000023,27.037030000000247
51.487321200000032,26.874130000000232
51.523997400000006,26.477740000000196
51.503992200000020,27.031600000000246
51.497323800000025,26.456020000000194
51.527331600000004,26.385430000000188
51.463981800000049,26.808970000000226
51.513994800000013,26.466880000000195
